Time,Temp 1,Temp 2,Control 1,Control 2
555.06,54.14639999999999,36.0976,50.0,80.0
556.06,54.14639999999999,36.0976,50.0,80.0
557.05,54.14639999999999,36.4199,50.0,80.0
558.06,54.14639999999999,36.4199,50.0,80.0
559.05,54.14639999999999,36.4199,50.0,80.0
560.06,54.14639999999999,36.4199,50.0,80.0
561.06,54.14639999999999,36.7422,50.0,80.0
562.04,54.14639999999999,36.7422,50.0,80.0
563.07,54.14639999999999,36.7422,50.0,80.0
564.08,54.14639999999999,37.064499999999995,50.0,80.0
565.08,54.14639999999999,37.064499999999995,50.0,80.0
566.06,54.14639999999999,37.064499999999995,50.0,80.0
567.06,54.14639999999999,37.064499999999995,50.0,80.0
568.07,54.14639999999999,37.064499999999995,50.0,80.0
569.05,54.14639999999999,37.386799999999994,50.0,80.0
570.08,54.14639999999999,37.386799999999994,50.0,80.0
571.07,54.14639999999999,37.386799999999994,50.0,80.0
572.05,54.14639999999999,37.386799999999994,50.0,80.0
573.06,54.14639999999999,37.7091,50.0,80.0
574.06,54.14639999999999,37.7091,50.0,80.0
575.05,54.14639999999999,37.7091,50.0,80.0
576.06,54.14639999999999,37.7091,50.0,80.0
577.05,54.14639999999999,38.0314,50.0,80.0
578.06,54.14639999999999,38.0314,50.0,80.0
579.05,54.14639999999999,38.0314,50.0,80.0
580.06,54.14639999999999,38.0314,50.0,80.0
581.08,54.14639999999999,38.0314,50.0,80.0
582.07,54.14639999999999,38.353699999999996,50.0,80.0
583.05,54.14639999999999,38.353699999999996,50.0,80.0
584.08,54.14639999999999,38.353699999999996,50.0,80.0
585.06,54.14639999999999,38.675999999999995,50.0,80.0
586.05,54.14639999999999,38.675999999999995,50.0,80.0
587.06,54.14639999999999,38.675999999999995,50.0,80.0
588.07,54.14639999999999,38.675999999999995,50.0,80.0
589.06,54.14639999999999,38.9983,50.0,80.0
590.06,54.14639999999999,38.9983,50.0,80.0
591.06,54.14639999999999,38.9983,50.0,80.0
592.05,54.14639999999999,38.9983,50.0,80.0
593.05,54.14639999999999,38.9983,50.0,80.0
594.07,54.14639999999999,38.9983,50.0,80.0
595.05,54.14639999999999,39.3206,50.0,80.0
596.05,54.14639999999999,39.3206,50.0,80.0
597.09,54.14639999999999,39.3206,50.0,80.0
598.06,54.14639999999999,39.3206,50.0,80.0
599.05,54.14639999999999,39.6429,50.0,80.0
600.08,54.14639999999999,39.6429,50.0,80.0
